@relation USER39
@attribute a0{﻿716.9,323.4,325.3,260.3,270.3,271.3,256.3,248.2,249.2,257.2,319.4,286.3,246.2,269.3,261.3,252.3,251.3,349.3,368.4,373.4,383.3,342.3,292.3,288.3,287.3,285.3,299.4,421.3,348.3,424.4,338.4,290.3,274.3,273.2}
@attribute a1 integer[1,6]
@attribute a2 integer[36,77]
@attribute a3 real[25.5373491565605,83.0995327939066]
@attribute a4 real[93.5827913495344,157.28739188866]
@attribute a5 real[0.191714909724552,0.305363866200607]
@attribute a6 integer[8,24]
@attribute a7 real[20.1935030617085,91.069693410287]
@attribute a8 real[92.6319644922589,209.925791569698]
@attribute a9 integer[8,18]
@attribute a10 real[0.131463628396144,0.70958292648905]
@attribute a11 real[5.23506347974984E-6,8.90979439694483E-5]
@attribute a12 integer[1,1]
@attribute a13 real[-0.661654135338346,-0.164694280078895]
@attribute a14 real[0.118419253384384,0.408884717659941]
@attribute a15 real[0.0212541453120289,0.923384943940203]
@attribute a16 real[0.384246939861629,0.837965143664625]
@attribute a17 real[0.00204618907153232,0.0222285208159428]
@attribute a18 real[0.00116932105587866,0.0173251870453525]
@attribute a19 real[2.74794253033896,9.39947780678851]
@attribute a20 real[8.98718968956774E-6,1.60012634067581E-4]
@attribute a21 real[-0.978745854687971,-0.0766150560597971]
@attribute a22 real[0.630776745196111,0.809122964889413]
@attribute a23 real[-0.615753060138372,-0.162034856335374]
@attribute a24 real[0.338345864661654,0.835305719921105]
@attribute a25 integer[1,1]
@attribute a26 integer[15,102]
@attribute a27 real[-0.881580746615616,-0.591115282340059]
@attribute a28 real[3.23232323232323E-4,6.21945801865837E-4]
@attribute a29 integer[8,98]
@attribute a30 real[0.176970322408663,0.247782501173895]
@attribute a31 real[58.0231552517785,600.10550297932]
@attribute a32 real[0.296053079127241,0.622184609519164]
@attribute a33 real[2.88760550866282E-4,5.15789473684211E-4]
@attribute a34 real[3.77358490566038E-4,5.43933054393305E-4]
@attribute a35 real[3.51010101010101E-4,5.0936329588015E-4]
@attribute a36 integer[1,2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
﻿716.9,4,37,42.5015471132756,125.770352279584,0.258361696032059,9,37.1225610523116,159.699740905047,9,0.70958292648905,3.07131964366317E-5,1,-0.407789058948326,0.253674799212002,0.923384943940203,0.590496529631607,0.0110478958714449,0.00627146809129148,2.74794253033896,6.34677533614987E-5,-0.0766150560597971,0.706660802703924,-0.409503470368393,0.592210941051674,1,23,-0.746325200787998,4.82233502538071E-4,14,0.176970322408663,58.0231552517785,0.458819247041331,4.26395939086294E-4,5.0253807106599E-4,4.51776649746193E-4,1
323.4,1,66,52.2595828847545,94.4889831738932,0.229661547066631,13,57.6553950869227,113.425327107786,16,0.269635126777984,3.71377695741183E-5,1,-0.661654135338346,0.211575450253541,0.494372990353698,0.407020364415863,0.0144267696320191,0.00941435640263953,8.57142857142857,6.7207797533785E-5,-0.505627009646302,0.765029004798505,-0.592979635584137,0.338345864661654,1,52,-0.788424549746459,4.7979797979798E-4,41,0.195721247029592,139.365491651206,0.412791720972719,3.31890331890332E-4,4.004329004329E-4,4.50937950937951E-4,1
325.3,5,50,48.470918265295,103.684340755947,0.224909567329565,13,28.5787670286627,131.804341495042,11,0.26775284352905,3.06827599898674E-5,1,-0.340446983700218,0.230885565451185,0.712814955296668,0.541316716337036,0.0114748202132791,0.00711704947188931,6.85521057485398,4.78403738884835E-5,-0.287185044703332,0.758646704319221,-0.458683283662964,0.659553016299782,1,39,-0.769114434548815,4.7085201793722E-4,28,0.199022576383024,141.485090685521,0.426489347548775,3.76681614349776E-4,4.17040358744395E-4,4.79820627802691E-4,1
260.3,4,41,33.434767766823,116.092973524837,0.229712323757359,10,33.1854653583322,153.887470090304,9,0.203995389934691,2.44156097188785E-5,1,-0.368412846897412,0.208138447146866,0.744553941908714,0.503630705394191,0.00976162163778617,0.00586853960637722,7.72185939300807,5.77986810320366E-5,-0.255446058091286,0.710693920393946,-0.496369294605809,0.631587153102588,1,23,-0.791861552853134,4.72636815920398E-4,19,0.185956295687902,178.666154437188,0.413607362078148,4.32835820895522E-4,4.47761194029851E-4,4.77611940298507E-4,1
270.3,3,45,33.1106210080632,108.308605536226,0.237763665475622,8,31.1671105572394,150.275995699929,12,0.189049204587495,2.88290864015224E-5,1,-0.317678264939928,0.318458417849899,0.736741388737015,0.653089119737562,0.0112135531152384,0.00640024610634143,7.88013318534961,7.18575735679739E-5,-0.263258611262985,0.751792260619215,-0.346910880262438,0.682321735060072,1,30,-0.681541582150101,4.64788732394366E-4,26,0.177939710066072,173.90492045875,0.455008110696347,4.08450704225352E-4,4.64788732394366E-4,4.27230046948357E-4,1
271.3,5,44,39.0878004732266,119.267170618296,0.223613348727415,11,30.899820866798,151.963697111422,9,0.232583855510505,2.92096997431847E-5,1,-0.295388584327636,0.341663979361496,0.743881754300945,0.504967288587352,0.00937881204838596,0.00624094764974022,7.44563214154073,6.00675957101227E-5,-0.256118245699055,0.759357499775078,-0.495032711412648,0.704611415672364,1,27,-0.658336020638504,4.9009900990099E-4,18,0.188425595294495,174.976778474014,0.472858004014592,4.00990099009901E-4,4.75247524752475E-4,4.6039603960396E-4,1
256.3,5,47,45.2368287622797,119.43035276405,0.237820171105074,12,35.4824414998985,164.567299633484,11,0.203277409285993,2.65593506164919E-5,1,-0.197403409979665,0.408884717659941,0.744180287270926,0.610450718177316,0.00893960906151684,0.00564651046306976,7.60827155676941,5.69595919375227E-5,-0.255819712729074,0.782874664547536,-0.389549281822685,0.802596590020335,1,23,-0.591115282340059,4.51282051282051E-4,18,0.199188949239357,186.842762387827,0.551328539349405,4.56410256410256E-4,4.35897435897436E-4,4.97435897435897E-4,1
248.2,5,40,37.6077014652626,110.891445403602,0.228552265194544,8,33.3148603795203,138.824201089156,9,0.201450443190975,3.09117932486327E-5,1,-0.255605381165919,0.258654708520179,0.680632411067194,0.499868247694335,0.00957972356305256,0.00652108536713623,7.93714746172442,6.19273173470931E-5,-0.319367588932806,0.769883412447093,-0.500131752305665,0.744394618834081,1,20,-0.741345291479821,4.67005076142132E-4,16,0.212393549138868,194.707493956487,0.413122602082762,4.56852791878173E-4,4.77157360406091E-4,4.67005076142132E-4,1
249.2,4,38,33.0449865078256,105.275483755629,0.215547263895474,9,29.6722515313344,135.358895205047,9,0.217094703049759,3.09213660096183E-5,1,-0.340701497990501,0.220679576178297,0.665004156275977,0.405375450263231,0.0101614685750644,0.00669944100975654,8.02568218298555,6.45646832524777E-5,-0.334995843724023,0.759004128614469,-0.594624549736769,0.659298502009499,1,22,-0.779320423821703,5.25E-4,15,0.204372708264664,195.734751203852,0.366854812944058,3.85E-4,4.9E-4,4.55E-4,1
257.2,4,41,32.6046073352381,107.290508482905,0.222519041920387,8,30.6196351142874,134.618938569845,11,0.20606531881804,2.96230133825303E-5,1,-0.258756647716853,0.274527782871814,0.68471417778897,0.430370183832788,0.00924781093680564,0.00673446859161108,8.08709175738725,5.58712530885699E-5,-0.31528582221103,0.777721106951177,-0.569629816167212,0.741243352283147,1,26,-0.725472217128186,4.95192307692308E-4,26,0.20547403678505,191.753110419907,0.411292856124656,3.99038461538462E-4,4.56730769230769E-4,4.375E-4,1
319.4,5,47,25.5373491565605,97.0581425259607,0.237342688190352,12,20.1935030617085,114.417260830807,10,0.272698810269255,7.81098773307004E-5,1,-0.283022459078797,0.240768937952037,0.779389312977099,0.544783715012723,0.0222285208159428,0.0166269674165693,7.51408891671885,1.18564178619239E-4,-0.220610687022901,0.748147023830818,-0.455216284987277,0.716977540921203,1,47,-0.759231062047963,4.75E-4,29,0.228061586918618,68.4013775829681,0.446650721302104,3.5E-4,4.41666666666667E-4,4.58333333333333E-4,1
286.3,5,47,31.54077122979,109.160179945336,0.238198949707228,12,24.7173272317427,124.712515918196,11,0.223891023402026,7.94899722817855E-5,1,-0.366592756836659,0.203991130820399,0.799329378385349,0.516378643280887,0.0208638111410743,0.0149462298214976,7.40482011875655,1.28902657754247E-4,-0.20067062161465,0.741120996041023,-0.483621356719113,0.633407243163341,1,35,-0.796008869179601,5.0E-4,22,0.21363701014595,78.1631156129934,0.394151975833155,3.58490566037736E-4,4.29245283018868E-4,4.90566037735849E-4,1
286.3,5,41,31.4403897497806,113.134600696014,0.232495624505257,9,24.9423314668083,127.442921487413,9,0.223891023402026,7.41588144846673E-5,1,-0.277150786308973,0.250693802035153,0.81511175898931,0.50485908649174,0.0195337128036545,0.0148752565957154,7.43974851554314,1.24577018391735E-4,-0.18488824101069,0.75111845823223,-0.49514091350826,0.722849213691027,1,33,-0.749306197964847,5.16431924882629E-4,22,0.228659451168959,79.7582954942368,0.42078037495239,3.52112676056338E-4,4.4131455399061E-4,4.7887323943662E-4,1
270.3,5,44,31.6711957176623,102.747679282914,0.236395369689408,12,23.616246954629,111.944718055989,9,0.203847576766556,8.90979439694483E-5,1,-0.291346752438265,0.211039634779,0.781744966442953,0.39248322147651,0.0222063170956338,0.0171650822123336,7.80614132445431,1.60012634067581E-4,-0.218255033557047,0.786597299348195,-0.60751677852349,0.708653247561735,1,30,-0.788960365221,5.16587677725119E-4,18,0.234188981236923,86.1613022567518,0.334822084333366,3.64928909952607E-4,4.78672985781991E-4,4.59715639810427E-4,1
246.2,5,40,42.5489658165455,118.256467392887,0.242951749534436,11,27.2089614461643,135.386581605311,8,0.223395613322502,6.78879988512439E-5,1,-0.164694280078895,0.367850098619329,0.858980957282553,0.525733401955739,0.0201253151509606,0.0154254387922353,8.12347684809098,1.04835086697899E-4,-0.141019042717447,0.807778856069624,-0.474266598044261,0.835305719921105,1,18,-0.632149901380671,5.35E-4,17,0.231691684752148,96.3241267262388,0.416477201525269,4.0E-4,4.9E-4,4.5E-4,1
