@relation USER12
@attribute a0 {450.6, 488.7, 463.7, 483.6, 473.6, 452.6, 451.6, 443.6, 428.6, 416.6, 453.6, 432.6, 407.5, 399.5, 401.5, 404.5, 400.5, 418.6, 405.5, 419.5, 352.5, 366.5, 378.5, 480.6, 510.7, 531.7, 494.7, 620.8, 671.9, 806.1, 665.8, 475.7, 434.6, 485.7, 481.6, 552.7, 472.7, 521.7, 519.7}
@attribute a1 integer [5, 6]
@attribute a2 integer [53, 92]
@attribute a3 real [9.94975750780287, 702.913042497599]
@attribute a4 real [36.998675842968, 122.397120596194]
@attribute a5 real [0.188547739107572, 0.24088666283567]
@attribute a6 integer [9, 25]
@attribute a7 real [6.22754510317127, 528.208390896635]
@attribute a8 real [22.6696887507342, 67.3315585003355]
@attribute a9 integer [12, 21]
@attribute a10 real [0.195766238465714, 0.326374286572544]
@attribute a11 real [1.80911433689268E-7, 3.34633490444838E-6]
@attribute a12 integer [1, 1]
@attribute a13 real [-0.16860863605209, -0.0486813059137911]
@attribute a14 real [0.0765206017004578, 0.153742989514752]
@attribute a15 real [0.228383094222567, 0.64167198468411]
@attribute a16 real [0.775047862156988, 0.959465903671912]
@attribute a17 real [1.19655742999543E-4, 4.99898313815255E-4]
@attribute a18 real [2.56207167305144E-5, 1.33096706730887E-4]
@attribute a19 real [4.92109634551495, 7.67943044063883]
@attribute a20 real [3.71693950789734E-7, 1.9788056047796E-6]
@attribute a21 real [-0.771616905777433, -0.35832801531589]
@attribute a22 real [0.546489376843736, 0.729957946407021]
@attribute a23 real [-0.224952137843012, -0.0405340963280877]
@attribute a24 real [0.83139136394791, 0.951318694086209]
@attribute a25 integer [1, 1]
@attribute a26 integer [23, 109]
@attribute a27 real [-0.923479398299542, -0.846257010485247]
@attribute a28 real [5.01077586206897E-4, 6.77021107128634E-4]
@attribute a29 integer [12, 77]
@attribute a30 real [0.279284615262607, 0.312276154703777]
@attribute a31 real [4353.94454782285, 24254.6207092199]
@attribute a32 real [0.580264488990707, 0.858175805960248]
@attribute a33 real [1.73976966429797E-4, 3.39592489013184E-4]
@attribute a34 real [3.29457364341085E-4, 4.63869463869464E-4]
@attribute a35 real [4.31235431235431E-4, 5.83657587548638E-4]
@attribute a36 integer [1, 2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
450.6, 5, 56, 20.9278458823173, 69.5646292676077, 0.223262647119597, 9, 14.096121206508, 43.6206488378083, 13, 0.288948069241012, 1.08001408108324E-6, 1, -0.0765465935787001, 0.120399373531715, 0.283854166666667, 0.920138888888889, 2.34940563124531E-4, 5.29858122003641E-5, 6.21393697292499, 9.43036685433658E-7, -0.716145833333333, 0.621000943848411, -0.0798611111111111, 0.9234534064213, 1, 58, -0.879600626468285, 6.14285714285714E-4, 35, 0.302003999349262, 8408.33910341767, 0.79898830679901, 1.96428571428571E-4, 3.89285714285714E-4, 5.03571428571429E-4, 1
488.7, 5, 61, 17.1651921297836, 61.872954212657, 0.208670632347719, 12, 15.0671956154836, 44.5675537035486, 15, 0.266421117249847, 1.1486464743247E-6, 1, -0.112872479181298, 0.105146985050667, 0.425111220958972, 0.930795847750865, 2.58600464378762E-4, 5.24880846230798E-5, 5.54737057499488, 1.05449512397022E-6, -0.574888779041028, 0.624953882140248, -0.069204152249135, 0.887127520818702, 1, 37, -0.894853014949333, 6.27074880118038E-4, 35, 0.298573049997198, 7754.98485778596, 0.78272961695559, 2.61895979343416E-4, 3.79933603836223E-4, 5.16414607156031E-4, 1
483.6, 5, 59, 22.1929221267982, 68.8364332942021, 0.217134787762565, 15, 13.3888211495942, 42.4979345441115, 13, 0.298180314309347, 1.02553988584527E-6, 1, -0.0976237623762376, 0.112574257425743, 0.306046511627907, 0.833953488372093, 2.25828652816087E-4, 4.80724359955036E-5, 5.56244830438379, 8.93539702518655E-7, -0.693953488372093, 0.603754260810062, -0.166046511627907, 0.902376237623762, 1, 49, -0.887425742574257, 5.53903345724907E-4, 28, 0.299073512381639, 7839.55562448304, 0.840760619536881, 2.86245353159851E-4, 4.01486988847584E-4, 5.16728624535316E-4, 1
473.6, 5, 61, 18.1407083807303, 62.2107601009975, 0.228397442923255, 17, 15.0911669107611, 43.6382856209843, 14, 0.291807432432432, 1.12669728204458E-6, 1, -0.0902696365767878, 0.112543962485346, 0.308731307284129, 0.928605885190545, 2.55420588956933E-4, 5.17279094282652E-5, 5.97761824324324, 1.05074016190674E-6, -0.691268692715871, 0.605834491155643, -0.0713941148094549, 0.909730363423212, 1, 47, -0.887456037514654, 5.75768279759802E-4, 29, 0.29923955949082, 8006.46959459459, 0.807107799590743, 2.75521017308372E-4, 4.06216884493112E-4, 5.08654185800071E-4, 1
452.6, 5, 63, 18.2156611215369, 62.1623324714317, 0.23137691134893, 14, 14.816943513989, 45.8146801612997, 13, 0.265576668139638, 9.65908037720056E-7, 1, -0.085631067961165, 0.107961165048544, 0.32059123343527, 0.939347604485219, 2.45574980126233E-4, 4.67784573793854E-5, 5.98983650022095, 1.1248549300031E-6, -0.67940876656473, 0.593787373385057, -0.0606523955147808, 0.914368932038835, 1, 51, -0.892038834951456, 5.75433419402435E-4, 18, 0.303049211427089, 8379.33473265577, 0.858175805960248, 2.58207303578016E-4, 4.46329767613427E-4, 5.09037255625231E-4, 1
451.6, 5, 59, 409.897121981547, 77.0725631505469, 0.226334679944235, 16, 404.366783220353, 59.6923897862811, 14, 0.254871567759079, 2.42633551209965E-7, 1, -0.079223767130139, 0.0799239771931579, 0.347900113507378, 0.891032917139614, 2.60259598062903E-4, 4.58715026294723E-5, 5.8126660761736, 3.71693950789734E-7, -0.652099886492622, 0.593058852840939, -0.108967082860386, 0.920776232869861, 1, 39, -0.920076022806842, 5.94285714285714E-4, 18, 0.306834387363408, 8399.33525243578, 0.833442537102929, 2.81904761904762E-4, 4.30476190476191E-4, 5.25714285714286E-4, 1
428.6, 5, 60, 21.9788085557959, 61.430727982453, 0.235354956785929, 15, 15.8399031769266, 41.7017199684999, 13, 0.268782081194587, 1.09194953617861E-6, 1, -0.0642131493195323, 0.0780141843971631, 0.389944134078212, 0.912290502793296, 2.5002594240121E-4, 4.28930838506964E-5, 5.90293980401307, 1.01664267161457E-6, -0.610055865921788, 0.578546109912313, -0.0877094972067039, 0.935786850680468, 1, 41, -0.921985815602837, 6.04743083003953E-4, 24, 0.30950122430973, 8852.87354176388, 0.833976777121316, 2.4901185770751E-4, 4.1501976284585E-4, 5.05928853754941E-4, 1
401.5, 5, 62, 19.6850205966199, 55.6226106908613, 0.220413903741291, 11, 15.0759039089874, 41.6278172747137, 16, 0.259277708592777, 6.53534654293675E-7, 1, -0.0937105595288178, 0.0828775767774506, 0.312645011600928, 0.925754060324826, 1.4468438432342E-4, 2.62343162151426E-5, 6.25404732254047, 6.36777355465632E-7, -0.687354988399072, 0.560774593948849, -0.074245939675174, 0.906289440471182, 1, 47, -0.917122423222549, 6.13301473516527E-4, 29, 0.302131775901219, 14807.703113325, 0.825792318873822, 2.2700119474313E-4, 3.62405416168857E-4, 5.49581839904421E-4, 1
418.6, 5, 63, 22.2714505704923, 58.4179148015766, 0.199436981953763, 15, 13.416350648978, 41.422794754319, 18, 0.256091734352604, 6.95591656100051E-7, 1, -0.0869948243585508, 0.103292588921925, 0.315270935960591, 0.892172961138478, 1.2770636389656E-4, 2.56931534895954E-5, 6.02484472049689, 5.41015732522262E-7, -0.684729064039409, 0.552893605378623, -0.107827038861522, 0.913005175641449, 1, 34, -0.896707411078075, 5.82870737509913E-4, 24, 0.300741832485318, 14206.5291447683, 0.838508538304872, 3.05313243457573E-4, 3.72720063441713E-4, 5.55114988104679E-4, 1
401.5, 5, 53, 18.1768825485732, 57.3818139557851, 0.214107775580614, 12, 13.398681593714, 35.7303827152645, 13, 0.254296388542964, 6.97734199950789E-7, 1, -0.0837173579109063, 0.0924950625411455, 0.361175115207373, 0.890552995391705, 1.37380487837085E-4, 2.61677119689685E-5, 6.40099626400996, 4.98917465556209E-7, -0.638824884792627, 0.546489376843736, -0.109447004608295, 0.916282642089094, 1, 45, -0.907504937458855, 5.95330739299611E-4, 12, 0.30861060154609, 14812.8513075965, 0.817526352896178, 2.49027237354086E-4, 3.89105058365759E-4, 5.83657587548638E-4, 1
352.5, 5, 55, 468.001907137257, 86.9059012997206, 0.210142034749498, 9, 85.7254511357663, 38.493120594354, 14, 0.28709219858156, 6.7845224274383E-7, 1, -0.083069878992696, 0.111195901013845, 0.488448844884488, 0.923542354235424, 1.33063965113985E-4, 2.63719926498665E-5, 7.12340425531915, 4.94052402408328E-7, -0.511551155115512, 0.701249190001703, -0.0764576457645765, 0.916930121007304, 1, 38, -0.888804098986155, 6.77021107128634E-4, 35, 0.305501792160264, 24254.6207092199, 0.743045471361246, 1.95141377937077E-4, 3.62405416168857E-4, 5.21704500199124E-4, 2
