@relation USER26
@attribute a0{﻿164.1,150.1,152.1,151.2,162.1,179.1,158.1,148.2,183.1,156.1,167.1,182.1,175.1,161.1,166.1,177.1,174.1,189.1,220.2,164.1,161.2,166.2,159.1,286.2,297.2,260,223,151.1,167.2,164.2,135.2,153.2,142.2,148.1}
@attribute a1 integer[0,3]
@attribute a2 integer[23,41]
@attribute a3 real[13.5327566457555,51.0890308472543]
@attribute a4 real[60.7573346416656,125.670860247936]
@attribute a5 real[0.199978696266001,0.286414067465986]
@attribute a6 integer[4,12]
@attribute a7 real[9.6637799296568,55.3854580136881]
@attribute a8 real[40.8142143858978,110.079918876576]
@attribute a9 integer[5,11]
@attribute a10 real[0.00384615384615385,0.554950045413261]
@attribute a11 real[1.16975032084394E-5,2.04357057794367E-4]
@attribute a12 real[1.0,1.00231043898341]
@attribute a13 real[-0.990214449302519,-0.149970536240424]
@attribute a14 real[0.0,0.160008545182653]
@attribute a15 real[0.15771526001705,0.82841163310962]
@attribute a16 real[0.332282110091743,0.939565943238731]
@attribute a17 real[0.00133461311368166,0.020130223579641]
@attribute a18 real[8.29316013459863E-4,0.0110835287697904]
@attribute a19 real[6.59268929503916,10.0]
@attribute a20 real[1.43225658130152E-5,1.82063560580436E-4]
@attribute a21 real[-0.84228473998295,-0.17158836689038]
@attribute a22 real[0.667288315741677,0.868379115909598]
@attribute a23 real[-0.667717889908257,-0.0604340567612688]
@attribute a24 real[0.00978555069748074,0.850029463759576]
@attribute a25 real[1.0,1.00231043898341]
@attribute a26 integer[2,35]
@attribute a27 real[-1.00231043898341,-0.839991454817347]
@attribute a28 real[4.28571428571429E-4,6.44859813084112E-4]
@attribute a29 integer[2,33]
@attribute a30 real[0.234230672678537,0.297551319097876]
@attribute a31 real[109.617166212534,1458.41346153846]
@attribute a32 real[0.31816602242062,0.586006570788495]
@attribute a33 real[3.04932735426009E-4,4.70588235294118E-4]
@attribute a34 real[3.80952380952381E-4,5.50724637681159E-4]
@attribute a35 real[4.0E-4,5.27272727272727E-4]
@attribute a36 integer[1,2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
﻿164.1,1,29,21.8079839766235,68.1038860140079,0.242392850899199,7,19.569179741974,66.8056110185371,8,0.500304692260817,9.06727740195762E-5,1.0,-0.470444553004397,0.00439667806546165,0.374637380853709,0.431413178615831,0.00962115916285631,0.00567070275035962,9.01889092017063,1.29639585994931E-4,-0.625362619146291,0.868379115909598,-0.568586821384169,0.529555446995603,1.0,19,-0.995603321934538,4.52702702702703E-4,14,0.281717335470966,276.497257769653,0.438583448147135,4.25675675675676E-4,4.72972972972973E-4,4.39189189189189E-4,1
150.1,1,29,33.139192646821,95.6046538192866,0.248195854757552,7,36.8993185535875,103.327339607875,7,0.506995336442372,3.0775876035991E-5,1.0,-0.460703658323123,0.0141781900927709,0.319285232636548,0.481456507080243,0.00712223914737161,0.00369763019623739,8.79413724183877,5.00107985584853E-5,-0.680714767363452,0.758082334655057,-0.518543492919757,0.539296341676877,1.0,11,-0.985821809907229,5.07575757575758E-4,12,0.263371550254609,304.774816788807,0.500239483841884,4.16666666666667E-4,4.54545454545455E-4,4.62121212121212E-4,1
152.1,1,29,26.6953031468727,82.8109926399852,0.250744730472224,8,28.1401533290785,88.6535783052765,7,0.48060486522025,6.0641335851333E-5,1.0,-0.443048075004987,0.0325154598045083,0.237336167198016,0.46971307120085,0.00748403875685597,0.00421453050281357,8.80999342537804,8.61570891876862E-5,-0.762663832801984,0.798955147660264,-0.53028692879915,0.556951924995013,1.0,15,-0.967484540195492,4.92537313432836E-4,18,0.281175918903678,303.058514135437,0.454859036892258,4.02985074626866E-4,4.32835820895522E-4,4.40298507462687E-4,1
151.2,2,28,26.2350931434832,78.6466145707102,0.249202654445295,6,26.3608633994868,77.977488308915,6,0.430555555555556,6.75927652644898E-5,1.0,-0.282114735658043,0.0294713160854893,0.291018998272884,0.509067357512953,0.0082447997354138,0.00429582816360368,8.26719576719577,8.98586173516158E-5,-0.708981001727116,0.829858553089875,-0.490932642487047,0.717885264341957,1.0,15,-0.970528683914511,4.48E-4,16,0.278704047774067,309.724206349206,0.436386273713139,4.48E-4,4.4E-4,4.48E-4,1
162.1,1,26,21.6353408117425,66.3943598591609,0.211806605765019,7,27.1194231524621,69.5658261290878,6,0.376927822331894,5.2394627408482E-5,1.0,-0.581247047709022,0.028814359943316,0.247287522603978,0.529837251356239,0.00993981982174294,0.00519293373776461,9.62368908081431,1.07588967731921E-4,-0.752712477396022,0.836163506424606,-0.470162748643761,0.418752952290978,1.0,15,-0.971185640056684,5.0E-4,18,0.273024815688651,291.998766193708,0.481782315041368,4.1025641025641E-4,4.2948717948718E-4,4.61538461538462E-4,1
179.1,1,30,22.0425448225957,64.5728479002143,0.24055245029514,7,24.7302089228578,72.6366037075598,6,0.43606923506421,4.96995655033892E-5,1.0,-0.481852594077043,0.0,0.300957592339261,0.472412220702234,0.0106386078587579,0.00519493810604675,8.76605248464545,1.06907698456931E-4,-0.699042407660739,0.827288414916421,-0.527587779297766,0.518147405922957,1.0,27,-1.0,4.52229299363057E-4,23,0.279821240825947,266.049692908989,0.43912095678444,3.82165605095541E-4,4.07643312101911E-4,4.52229299363057E-4,1
158.1,1,29,21.616932173736,65.596682585006,0.239160027566163,7,25.2684435521402,74.1617641514328,6,0.443390259329538,5.05428439008133E-5,1.0,-0.495103146488852,0.0383413211085643,0.278703286807744,0.54750112561909,0.00976721684026523,0.00452031435762223,9.17141049968374,1.07630804277991E-4,-0.721296713192256,0.797673686132531,-0.45249887438091,0.504896853511148,1.0,11,-0.961658678891436,4.75862068965517E-4,20,0.269401645261093,303.402277039848,0.467531973760021,4.55172413793103E-4,4.68965517241379E-4,4.0E-4,1
148.2,2,27,24.7906926114308,75.4092020004808,0.242071584353192,5,25.4720900252785,76.5803005776468,8,0.459514170040486,5.95628687622112E-5,1.0,-0.361620469083156,0.0,0.266222222222222,0.445333333333333,0.00860034880154097,0.00412596690905484,8.83940620782726,8.6383575748704E-5,-0.733777777777778,0.796756402658877,-0.554666666666667,0.638379530916844,1.0,11,-1.0,4.88549618320611E-4,14,0.26812659050308,325.89338731444,0.426975439299625,4.42748091603053E-4,4.19847328244275E-4,4.88549618320611E-4,1
183.1,1,35,38.140495053751,82.8658704430181,0.216577297605237,7,55.3854580136881,88.1185554608941,10,0.339158929546696,3.28358276759982E-5,1.0,-0.581958019548149,0.0116968434545746,0.313464837049743,0.470840480274443,0.0107145896526805,0.00400359286493364,9.3391589295467,5.93981435602407E-5,-0.686535162950257,0.811049815051028,-0.529159519725557,0.418041980451851,1.0,15,-0.988303156545425,4.7953216374269E-4,16,0.258923547937798,265.127252867286,0.564694779714896,4.3859649122807E-4,4.32748538011696E-4,4.7953216374269E-4,1
156.1,1,26,20.9103963288018,72.4401246560323,0.232323301289648,6,23.5050155794264,67.3896807119366,5,0.493914157591288,5.84484909917024E-5,1.0,-0.441105186621425,0.0332040717401842,0.309068219633943,0.520382695507488,0.00778648657446032,0.0045367701708683,8.58424087123639,8.95460855578005E-5,-0.690931780366057,0.834889224576373,-0.479617304492513,0.558894813378575,1.0,11,-0.966795928259816,5.07462686567164E-4,14,0.276831486943548,322.840486867393,0.444949041293864,4.17910447761194E-4,4.32835820895522E-4,4.70149253731343E-4,1
