@relation USER35
@attribute a0 {221.2, 252.3, 280.3, 271.2, 300.2, 268.3, 221.2, 290.2, 311.4, 278.3, 335.4, 335.3, 288.2, 290.3, 274.2, 846.2, 546.7, 520.6, 420.4, 420.5, 487.5, 432.5, 534.4, 484.5, 392.4, 309.3, 308.3, 317.3, 310.3, 406.6, 329.3, 307.3, 350.4}
@attribute a1 integer [1, 6]
@attribute a2 integer [37, 108]
@attribute a3 real [31.1540397031469, 73.2784715829808]
@attribute a4 real [105.783028083349, 187.225790499362]
@attribute a5 real [0.176424131163107, 0.258816235370999]
@attribute a6 integer [9, 37]
@attribute a7 real [10.4091365830823, 38.0225281735582]
@attribute a8 real [32.2644859359987, 82.4909033663402]
@attribute a9 integer [9, 25]
@attribute a10 real [0.097624471200781, 0.601422155688623]
@attribute a11 real [1.75772429995794E-5, 1.94123323248673E-4]
@attribute a12 real [1.0, 1.00526216876527]
@attribute a13 real [-0.772000953970904, -0.117917847025496]
@attribute a14 real [0.0, 0.147556691152986]
@attribute a15 real [0.422686750691669, 0.914004914004914]
@attribute a16 real [0.53492506985014, 0.986066763425254]
@attribute a17 real [0.00253445144990199, 0.0178469376628418]
@attribute a18 real [0.00178053946740664, 0.0125724608074855]
@attribute a19 real [5.35179640718563, 9.67133094695737]
@attribute a20 real [1.00710813651204E-5, 1.13591813604027E-4]
@attribute a21 real [-0.577313249308331, -0.085995085995086]
@attribute a22 real [0.711957631526456, 1.02421913363118]
@attribute a23 real [-0.46507493014986, -0.013933236574746]
@attribute a24 real [0.227999046029096, 0.882082152974504]
@attribute a25 real [1.0, 1.00526216876527]
@attribute a26 integer [12, 262]
@attribute a27 real [-1.00526216876527, -0.852443308847014]
@attribute a28 real [3.6687306501548E-4, 7.00460829493088E-4]
@attribute a29 integer [4, 237]
@attribute a30 real [0.262498582440791, 0.307616097198778]
@attribute a31 real [118.577948034644, 513.383822107638]
@attribute a32 real [0.298289633061547, 0.553980931087487]
@attribute a33 real [2.15189873417722E-4, 4.42148760330579E-4]
@attribute a34 real [3.12693498452012E-4, 5.18337408312958E-4]
@attribute a35 real [3.29721362229102E-4, 5.34965034965035E-4]
@attribute a36 integer [1, 2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
280.3, 3, 55, 58.0555895300717, 156.881496551878, 0.236788702954695, 12, 22.0710056639894, 49.5573352762554, 15, 0.26792722083482, 1.94123323248673E-4, 1.0, -0.495905731975235, 0.0603155582184941, 0.680311401305876, 0.605223505775992, 0.015808717042461, 0.0125724608074855, 8.63360684980378, 1.13591813604027E-4, -0.319688598694124, 0.890406901840201, -0.394776494224008, 0.504094268024765, 1.0, 33, -0.939684441781506, 5.86776859504132E-4, 21, 0.268442129927517, 123.2094184802, 0.331935643092385, 2.89256198347107E-4, 4.54545454545455E-4, 4.71074380165289E-4, 1
252.3, 2, 47, 59.8111062634212, 168.792165253192, 0.246988363435456, 12, 17.7955359552751, 45.7360698657693, 12, 0.242172017439556, 1.82071105101689E-4, 1.0, -0.473917421953676, 0.0372608257804632, 0.521463042926086, 0.53492506985014, 0.0140019478007718, 0.011102853674046, 8.7594133967499, 8.37038301977565E-5, -0.478536957073914, 0.863166430334734, -0.46507493014986, 0.526082578046324, 1.0, 14, -0.962739174219537, 6.33484162895928E-4, 7, 0.283046621559164, 135.355132778438, 0.341141606441304, 3.12217194570136E-4, 4.84162895927602E-4, 4.93212669683258E-4, 1
271.2, 3, 45, 73.2784715829808, 183.649079847915, 0.234618377279343, 9, 22.7067053737463, 50.3721135491598, 12, 0.254793510324484, 1.48306657483483E-4, 1.0, -0.415040286481647, 0.00322291853178156, 0.687098368759268, 0.810924369747899, 0.0133629943282696, 0.00968069383208213, 8.00147492625369, 8.4174048841977E-5, -0.312901631240732, 0.786807209165177, -0.189075630252101, 0.584959713518353, 1.0, 15, -0.996777081468218, 7.00460829493088E-4, 7, 0.2921033884426, 129.208333333333, 0.425553767004813, 2.44239631336406E-4, 4.88479262672811E-4, 4.93087557603687E-4, 1
300.2, 2, 54, 65.2201544745051, 187.225790499362, 0.22183951104165, 11, 19.7447608154077, 44.7930174043508, 14, 0.243504330446369, 1.48591001741027E-4, 1.0, -0.400262467191601, 0.0483689538807649, 0.495457721872816, 0.727230375029117, 0.0146178517971787, 0.0117649864576843, 8.96069287141905, 6.40900749267618E-5, -0.504542278127184, 0.810861593902973, -0.272769624970883, 0.599737532808399, 1.0, 32, -0.951631046119235, 6.57992565055762E-4, 10, 0.268497652066072, 118.577948034644, 0.413907634233575, 2.30483271375465E-4, 4.79553903345725E-4, 4.90706319702602E-4, 1
290.2, 3, 57, 66.5585959301251, 173.301454781618, 0.24556079463639, 15, 23.8934296695216, 50.641315603829, 13, 0.234321157822192, 5.56764784628242E-5, 1.00189753320683, -0.435800126502214, 0.0, 0.523171987641607, 0.905767250257467, 0.00559660420222859, 0.00457432885552522, 8.30461750516885, 2.69241477939628E-5, -0.476828012358393, 0.82252568164957, -0.0942327497425335, 0.566097406704617, 1.00189753320683, 26, -1.00189753320683, 5.56016597510373E-4, 19, 0.29823642630908, 325.146795313577, 0.357912244718657, 3.48547717842324E-4, 4.52282157676349E-4, 4.81327800829875E-4, 1
311.4, 4, 57, 65.6176159600361, 168.050101863766, 0.201814287450196, 16, 21.0192777278836, 49.1442133685589, 12, 0.241168914579319, 7.65524462360617E-5, 1.0, -0.280569061768413, 0.0106248874482262, 0.751272559000463, 0.872281351226284, 0.00550656872057594, 0.00428586169824045, 7.73924213230572, 3.14498903326496E-5, -0.248727440999537, 0.794854260547209, -0.127718648773716, 0.719430938231587, 1.0, 22, -0.989375112551774, 5.56016597510373E-4, 12, 0.307616097198778, 304.798972382787, 0.373342237820095, 3.69294605809129E-4, 4.81327800829875E-4, 4.85477178423236E-4, 1
278.3, 3, 58, 64.8603410224694, 173.749896950735, 0.247248643845343, 16, 26.064291889727, 56.0263868579677, 13, 0.233920229967661, 5.60479251130527E-5, 1.0, -0.378368601917164, 0.0032555615843733, 0.774112384679899, 0.760134190662566, 0.00562563224862715, 0.00363951646831965, 8.01293568091987, 2.91087611071016E-5, -0.225887615320101, 0.787483940793162, -0.239865809337434, 0.621631398082836, 1.0, 19, -0.996744438415627, 5.65022421524664E-4, 6, 0.302488790364664, 342.896873877111, 0.410160396447993, 3.6322869955157E-4, 4.88789237668162E-4, 4.97757847533632E-4, 1
335.3, 2, 60, 57.2001020573874, 161.833519102848, 0.2061359976936, 17, 19.0469459482897, 46.6492253838164, 15, 0.203101699970176, 5.8031118827058E-5, 1.0, -0.309296889048732, 0.00827189354432656, 0.795285061342314, 0.755592975703632, 0.00582796042528751, 0.00435656023879162, 8.47002684163436, 2.51639364825296E-5, -0.204714938657686, 0.80863637387708, -0.244407024296368, 0.690703110951268, 1.0, 23, -0.991728106455673, 5.73943661971831E-4, 15, 0.265158231383878, 287.818968088279, 0.437973060549066, 3.52112676056338E-4, 4.6830985915493E-4, 4.85915492957747E-4, 1
278.3, 3, 56, 62.0165030635555, 167.643601226633, 0.216261808939587, 15, 20.6402607770418, 48.3361869251855, 11, 0.230326985267697, 5.81863089504828E-5, 1.0, -0.342155816435432, 0.00469583778014941, 0.633770822816759, 0.820545179202423, 0.00510062770358208, 0.00431348707824806, 8.15666546891843, 3.03839770287504E-5, -0.366229177183241, 0.853322700930691, -0.179454820797577, 0.657844183564568, 1.0, 22, -0.995304162219851, 5.46255506607929E-4, 13, 0.294839653576442, 348.297879985627, 0.372062158365088, 3.70044052863436E-4, 4.66960352422908E-4, 4.88986784140969E-4, 1
274.2, 3, 57, 59.3595118335665, 172.182321607117, 0.205339957721329, 16, 25.5438012412903, 63.0728292275686, 13, 0.211524434719183, 4.58403056524307E-5, 1.0, -0.411864406779661, 0.0152542372881356, 0.756744502380413, 0.838131942870098, 0.0050047096794599, 0.00374165667730468, 8.8256746900073, 1.91643294639364E-5, -0.243255497619587, 0.761141326434141, -0.161868057129903, 0.588135593220339, 1.0, 13, -0.984745762711864, 5.16528925619835E-4, 7, 0.27966187389785, 358.805251641138, 0.398985014133808, 4.42148760330579E-4, 4.75206611570248E-4, 5.08264462809917E-4, 1
