@relation USER29
@attribute a0{﻿460.6,466.7,465.6,484.6,429.6,413.6,400.5,426.6,419.6,430.6,445.6,435.6,395.5,453.7,439.6,458.6,463.6,453.6,448.6,432.6,489.7,512.7,456.7,504.7,481.7,523.7,471.6,506.7,487.6,487.7,449.6,682.9,632.8,697.9,671.9,738.9,725,433.6,405.5}
@attribute a1 integer[13,17]
@attribute a2 integer[70,97]
@attribute a3 real[13.0375879098485,1219.1239878908]
@attribute a4 real[40.3656498917207,146.128738658027]
@attribute a5 real[0.166326175142303,0.226406622500188]
@attribute a6 integer[16,32]
@attribute a7 real[9.08743234519958,328.497948528796]
@attribute a8 real[21.5411485066188,49.8435943837644]
@attribute a9 integer[14,22]
@attribute a10 real[0.0500744349709027,0.13544536271809]
@attribute a11 real[1.88053417795593E-7,3.49669249839974E-6]
@attribute a12 real[1.0,1.01302982137593]
@attribute a13 real[-0.271471051250656,-0.14217045664633]
@attribute a14 real[0.0,0.0587192554841569]
@attribute a15 real[0.533637873754153,0.704264099037139]
@attribute a16 real[0.496076424428523,0.905433287482806]
@attribute a17 real[1.00756032930926E-4,3.56205890490092E-4]
@attribute a18 real[5.16274016764946E-5,1.89417812325218E-4]
@attribute a19 real[4.8921028466483,7.23057953144266]
@attribute a20 real[5.06105201183546E-7,2.46822055139811E-6]
@attribute a21 real[-0.466362126245847,-0.295735900962861]
@attribute a22 real[0.771243616450505,0.878841913820646]
@attribute a23 real[-0.503923575571477,-0.094566712517194]
@attribute a24 real[0.728528948749344,0.85782954335367]
@attribute a25 real[0.991784914115011,1.00965250965251]
@attribute a26 integer[37,122]
@attribute a27 real[-1.00965250965251,-0.941280744515843]
@attribute a28 real[4.55918703652843E-4,6.05652759084791E-4]
@attribute a29 integer[19,102]
@attribute a30 real[0.253970830058152,0.325903804248278]
@attribute a31 real[4120.30626607119,15346.5726927939]
@attribute a32 real[0.270941882721193,0.714385443777833]
@attribute a33 real[2.32704402515723E-4,3.83763837638376E-4]
@attribute a34 real[2.99086125726945E-4,4.50381679389313E-4]
@attribute a35 real[4.57893051552994E-4,6.14734866259972E-4]
@attribute a36 integer[1,2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
﻿460.6,16,81,28.4397055104019,69.9377073755235,0.198638563082089,27,19.003874931863,39.6303687019361,16,0.0805471124620061,8.54958807269059E-7,1.0,-0.185410334346505,0.00540357987166498,0.605611601513241,0.688209331651955,1.00756032930926E-4,5.39679392868791E-5,5.16934433347807,9.43702784774673E-7,-0.394388398486759,0.823350679428457,-0.311790668348045,0.814589665653495,1.0,57,-0.994596420128335,4.91390172196556E-4,44,0.300439114770998,13149.9984802432,0.569519514699122,3.31793364132717E-4,3.35993280134397E-4,5.41789164216716E-4,1
466.7,17,71,89.5292276182055,68.0991577552796,0.213269959017853,21,283.059359423132,49.8435943837644,15,0.0837797300192843,2.51805742453288E-7,1.01057181907641,-0.177128868683336,0.0,0.558854718981972,0.681159420289855,1.04435169553824E-4,5.16274016764946E-5,4.95393186200986,7.55417227359863E-7,-0.446094026157653,0.821830069285565,-0.32378932484977,0.828466515125022,1.00064345437701,45,-1.00559538380836,5.19031141868512E-4,29,0.305736479212667,12979.6213841868,0.586717565258756,3.63321799307958E-4,3.97923875432526E-4,5.5363321799308E-4,1
465.6,16,80,26.3748832091048,64.1982389997303,0.202730350997345,23,18.2367316340522,33.0663579070793,16,0.0730240549828179,1.27292567430747E-6,1.0,-0.14217045664633,0.00591606581623221,0.592114959469418,0.75165806927045,1.17433725251697E-4,5.89231152399898E-5,5.02577319587629,9.65979057807798E-7,-0.407885040530582,0.827725664298987,-0.24834193072955,0.85782954335367,1.0,51,-0.994083934183768,5.34188034188034E-4,42,0.304783068115018,13011.7338917526,0.50189104937519,3.16239316239316E-4,3.76068376068376E-4,5.12820512820513E-4,1
484.6,16,80,23.3301227665902,61.2749691630391,0.217205205509961,21,18.6892129513224,36.6036109340389,19,0.11143210895584,1.14941048358381E-6,1.00828313253012,-0.207321559970567,0.0233627667402502,0.615210843373494,0.774849397590361,1.29327993619668E-4,6.37123559443474E-5,5.01444490301279,1.71719156583605E-6,-0.393072289156627,0.808328823919354,-0.233433734939759,0.792678440029433,0.991784914115011,47,-0.97663723325975,5.47325102880659E-4,33,0.290675108570549,12503.0134131242,0.417300379693354,3.25102880658436E-4,3.7037037037037E-4,5.59670781893004E-4,1
429.6,14,74,27.0013757135678,75.1226582998989,0.209066229335344,23,21.5334566566291,41.8881133434081,14,0.0933426443202979,1.09776907925948E-6,1.0,-0.221504559270517,0.0174772036474164,0.586675086832965,0.639722134512157,1.0974467157471E-4,6.60260970511221E-5,5.37942271880819,9.83458364046343E-7,-0.413324913167035,0.814673573071423,-0.360277865487843,0.778495440729483,1.0,55,-0.982522796352584,5.32237126784942E-4,45,0.305007764311955,14117.1708566108,0.364102384720995,2.98572046733016E-4,3.63479013414106E-4,5.10601471224578E-4,1
413.6,16,85,33.0267149439503,77.3474407832765,0.196076319103792,25,26.1345260789701,47.513195982873,20,0.0751934235976789,9.28468599462584E-7,1.0039768019884,-0.219055509527755,0.0,0.604395604395604,0.655259026687598,1.07792143512113E-4,5.66624817768742E-5,5.3215667311412,7.60891340047386E-7,-0.395604395604396,0.802013831744439,-0.344740973312402,0.784921292460646,1.0039768019884,40,-1.0039768019884,5.58836892321672E-4,30,0.290811518380863,14664.6503868472,0.419907287688535,3.36210813266697E-4,4.08905043162199E-4,5.31576556110859E-4,1
400.5,15,80,32.0283060096234,72.8500138689634,0.203278223666805,21,23.953269493761,43.0706862576585,19,0.0799001248439451,9.6843669306971E-7,1.0,-0.187353237168735,0.00570278430057028,0.597598522167488,0.598522167487685,1.05597764537429E-4,5.75279334480994E-5,5.81772784019975,7.8717848848447E-7,-0.402401477832512,0.803532988260714,-0.401477832512315,0.812646762831265,1.0,38,-0.99429721569943,5.5793991416309E-4,30,0.298613764166316,15145.9458177278,0.45169361917776,3.43347639484979E-4,3.77682403433476E-4,5.5793991416309E-4,1
426.6,15,85,29.2243230135191,66.8862908430807,0.212156512231024,27,26.0808738615744,45.8958965573578,20,0.0775902484763244,9.52137504709372E-7,1.01302982137593,-0.189789123196448,0.0,0.572976633931595,0.644768032509313,1.34707813690432E-4,7.40210124628899E-5,5.64932020628223,1.09621094292197E-6,-0.436505248899424,0.835016411043255,-0.364713850321707,0.813725490196078,0.994088780056401,50,-1.00351461339253,5.06224066390041E-4,50,0.299837179493669,14220.537037037,0.344242121401397,3.52697095435685E-4,3.36099585062241E-4,5.22821576763486E-4,1
419.6,15,87,25.7320671648584,66.6841650305359,0.198129680348954,27,25.3362043817486,41.3858081602305,17,0.0812678741658723,1.19532786549985E-6,1.0,-0.217771451809679,0.0205368035786905,0.619519094766619,0.694483734087694,1.37445797490538E-4,7.90355256818302E-5,5.45757864632984,1.27621471354119E-6,-0.38048090523338,0.842651251365238,-0.305516265912306,0.782228548190321,1.0,51,-0.97946319642131,4.8471615720524E-4,41,0.277512026678826,14459.1394184938,0.294148792906447,3.58078602620087E-4,3.53711790393013E-4,5.32751091703057E-4,1
430.6,15,90,24.8605516228742,69.2944093717644,0.205729677737219,32,23.4914872651765,40.2115562436454,20,0.0768694844403158,1.16387093949147E-6,1.0,-0.223520095030687,0.0104929716887745,0.607849497242945,0.644826467726241,1.31718630308092E-4,8.03976514036526E-5,5.62703204830469,9.01061372509528E-7,-0.392150502757055,0.836798054318613,-0.355173532273759,0.776479904969313,1.0,48,-0.989507028311226,5.32397853900124E-4,33,0.285714152839886,14091.0629354389,0.302231432651135,3.30169211721007E-4,3.30169211721007E-4,5.94304581097813E-4,1
445.6,15,81,26.1776912690814,68.5497940035439,0.203013199355703,24,23.2722996667319,41.1738635279631,14,0.0740574506283662,1.0285074920091E-6,1.0,-0.227788279773157,0.00756143667296786,0.591783216783217,0.627622377622378,1.2634579214191E-4,8.19695195899878E-5,5.56552962298025,1.26930144204389E-6,-0.408216783216783,0.84126881699645,-0.372377622377622,0.772211720226843,1.0,59,-0.992438563327032,5.24193548387097E-4,41,0.270136519672081,13617.9970825853,0.30420112444353,2.94354838709677E-4,3.42741935483871E-4,5.48387096774194E-4,1
435.6,14,85,29.156905633102,70.4025605196851,0.224660011937705,25,29.3722849886218,44.8689514060424,19,0.13544536271809,9.93554301211346E-7,1.00650195058518,-0.232882783071128,0.0587192554841569,0.631664499349805,0.848179453836151,1.05316114097459E-4,7.22487678364131E-5,4.8921028466483,1.7587053147879E-6,-0.374837451235371,0.831153108729235,-0.158322496749025,0.767117216928872,0.993540051679587,38,-0.941280744515843,6.05349601126232E-4,23,0.281972437758409,13932.7268135904,0.28927268115261,3.66025340215861E-4,4.27029563585171E-4,6.14734866259972E-4,1
395.5,15,79,31.4017997967321,75.7434013748767,0.209831836982734,22,26.9237454954056,42.9022426391202,16,0.0783817951959545,1.15950397589624E-6,1.0,-0.215509666080844,0.00307557117750439,0.592914653784219,0.643156199677939,1.0889254730156E-4,7.42775394049523E-5,5.4614412136536,9.5446973625605E-7,-0.407085346215781,0.836136401917922,-0.356843800322061,0.784490333919156,1.0,50,-0.996924428822496,5.64814814814815E-4,30,0.285235611897616,15346.5726927939,0.288199522347038,2.77777777777778E-4,3.88888888888889E-4,5.46296296296296E-4,1
453.7,16,89,1219.1239878908,146.128738658027,0.205504788334604,23,19.0737906268874,36.1586932856349,21,0.0751597972228345,1.29042124068754E-6,1.007343412527,-0.191792656587473,0.0,0.669764560099133,0.66542750929368,1.300307274542E-4,8.99955377834818E-5,5.47277936962751,1.02451625775799E-6,-0.330235439900867,0.847305354800812,-0.33457249070632,0.815550755939525,1.007343412527,53,-1.007343412527,5.67861457913814E-4,37,0.279340455640777,13379.1498787745,0.293768477295174,2.93999194522755E-4,3.6246476037052E-4,5.63834071687475E-4,1
